# EEG Fpz-Cz,EEG Pz-Oz,EOG horizontal,Resp oro-nasal,EMG submental,Temp rectal,Event marker
-1.188131868131868027e-04,-9.622710622710625906e-06,2.483882783882782443e-05,-2.045765639814248686e+02,3.138595849812965266e-06,3.731225804891980857e+01,9.433423534455781692e+02
-1.277802197802197664e-04,-1.287545787545787847e-05,2.835164835164833628e-05,-2.010371731701247882e+02,3.139197319696651209e-06,3.731205399948034085e+01,9.436828555236734246e+02
-1.329611721611721623e-04,-1.224297924297924485e-05,2.534065934065932854e-05,-1.973843262352946510e+02,3.139804106449158553e-06,3.731185105319976003e+01,9.440213087577094484e+02
-1.321641025641025462e-04,-1.233333333333333609e-05,6.271062271062257788e-06,-1.936206077305307360e+02,3.140415899282985878e-06,3.731164932784699317e+01,9.443575154070255167e+02
-1.283780219780219513e-04,-1.359829059829060164e-05,2.835164835164833628e-05,-1.897486862396617653e+02,3.141032380017610464e-06,3.731144894064328810e+01,9.446912775881035031e+02
-1.232967032967032710e-04,-8.628815628815630703e-06,-4.267399267399280311e-06,-1.857713124523254464e+02,3.141653223278731189e-06,3.731125000817968385e+01,9.450223973967971460e+02
-1.157245421245421219e-04,-1.712210012210012454e-05,1.530402930402929032e-05,-1.816913171707672632e+02,3.142278096704030200e-06,3.731105264633459484e+01,9.453506770314702408e+02
-1.049641025641025492e-04,-1.043589743589743862e-05,5.769230769230755368e-06,-1.775116092494009763e+02,3.142906661155310619e-06,3.731085697019148739e+01,9.456759189169715683e+02
-9.360586080586079155e-05,4.291819291819288305e-06,3.186446886446884813e-05,-1.732351734687276235e+02,3.143538570936840037e-06,3.731066309395681913e+01,9.459979258293594739e+02
-8.404102564102562938e-05,-1.671550671550675079e-06,3.286813186813184959e-05,-1.688650683452690657e+02,3.144173474019727423e-06,3.731047113087826261e+01,9.463165010212854895e+02
-6.780073260073258190e-05,-1.359829059829060164e-05,3.286813186813184959e-05,-1.644044238792306203e+02,3.144811012272177176e-06,3.731028119316314218e+01,9.466314483479598039e+02
-5.833553113553112174e-05,-2.123321123321126848e-06,1.982051282051280701e-05,-1.598564392416589897e+02,3.145450821695442431e-06,3.731009339189750307e+01,9.469425723936051327e+02
-5.056410256410255502e-05,-6.912087912087915719e-06,5.294139194139192603e-05,-1.552243804029197918e+02,3.146092532665283661e-06,3.730990783696545066e+01,9.472496785983111067e+02
-3.541978021978020927e-05,-9.442002442002445114e-06,3.989377289377287329e-05,-1.505115777043682215e+02,3.146735770178770784e-06,3.730972463696917174e+01,9.475525733852024359e+02
-2.176996336996335634e-05,-6.731379731379734927e-06,4.993040293040291490e-05,-1.457214233751405175e+02,3.147380154106222524e-06,3.730954389914944613e+01,9.478510642878280805e+02
-5.629304029304015100e-06,-5.376068376068379834e-06,5.243956043956041852e-05,-1.408573689960403215e+02,3.148025299448097952e-06,3.730936572930689721e+01,9.481449600776813895e+02
9.614652014652030112e-06,-1.305616605616605926e-05,3.487545787545785926e-05,-1.359229229125434699e+02,3.148670816596643694e-06,3.730919023172393167e+01,9.484340708917598022e+02
1.808351648351649732e-05,-1.124908424908425134e-05,6.398168498168496231e-05,-1.309216475989907451e+02,3.149316311602100293e-06,3.730901750908756753e+01,9.487182083600702072e+02
2.246739926739928393e-05,-3.930402930402934345e-06,5.193772893772891780e-05,-1.258571569760814270e+02,3.149961386443253846e-06,3.730884766241298678e+01,9.489971857329888962e+02
3.253040293040294597e-05,-3.026862026862030384e-06,5.243956043956041852e-05,-1.207331136838252803e+02,3.150605639302132605e-06,3.730868079096808287e+01,9.492708180083802745e+02
3.681465201465203058e-05,-1.043589743589743862e-05,5.846153846153844078e-05,-1.155532263121473591e+02,3.151248664842642275e-06,3.730851699219905271e+01,9.495389220583807628e+02
3.651575091575093133e-05,-7.363858363858366853e-06,6.598901098901097876e-05,-1.103212465913841669e+02,3.151890054492915550e-06,3.730835636165693359e+01,9.498013167557576253e+02
3.810989010989012277e-05,-1.368864468864469119e-05,4.089743589743588152e-05,-1.050409665449419236e+02,3.152529396731171340e-06,3.730819899292529840e+01,9.500578230997376750e+02
3.372600732600734293e-05,-1.161050061050061292e-05,5.444688644688642820e-05,-9.971621560642526561e+01,3.153166277374852848e-06,3.730804497754919424e+01,9.503082643412242305e+02
3.103589743589744976e-05,-1.106837606837607055e-05,3.738461538461536966e-05,-9.435085770357892443e+01,3.153800279872827261e-06,3.730789440496516107e+01,9.505524661072959134e+02
2.625347985347986868e-05,6.776556776556738409e-07,4.089743589743588152e-05,-8.894878831141171815e+01,3.154430985600433158e-06,3.730774736243273537e+01,9.507902565248988367e+02
2.206886446886448269e-05,7.273504273504269680e-06,3.788644688644687717e-05,-8.351393147690684771e+01,3.155057974157132122e-06,3.730760393496715466e+01,9.510214663436330511e+02
2.176996336996338345e-05,4.111111111111106666e-06,3.939194139194137934e-05,-7.805023681774508759e+01,3.155680823666535857e-06,3.730746420527358254e+01,9.512459290575395698e+02
2.545641025641027296e-05,5.195360195360190572e-06,3.638095238095236144e-05,-7.256167649749551174e+01,3.156299111078607640e-06,3.730732825368273353e+01,9.514634810257963409e+02
2.107252747252748635e-05,-2.123321123321126848e-06,3.086080586080584668e-05,-6.705224217974893008e+01,3.156912412473759005e-06,3.730719615808809664e+01,9.516739615922203939e+02
2.645274725274726930e-05,-5.737484737484740571e-06,3.336996336996335709e-05,-6.152594196369223312e+01,3.157520303368654051e-06,3.730706799388467942e+01,9.518772132034890774e+02
2.416117216117217738e-05,-3.026862026862030384e-06,2.132600732600731258e-05,-5.598679730363793539e+01,3.158122359023449042e-06,3.730694383390946456e+01,9.520730815259845485e+02
2.595457875457876944e-05,-7.815628815628817986e-06,3.336996336996335709e-05,-5.043883991504406339e+01,3.158718154750262323e-06,3.730682374838353610e+01,9.522614155611649949e+02
1.917948717948719567e-05,1.671550671550667668e-06,1.530402930402929032e-05,-4.488610866956651080e+01,3.159307266222608167e-06,3.730670780485590399e+01,9.524420677593734581e+02
1.917948717948719567e-05,-5.647130647130651022e-06,2.835164835164833628e-05,-3.933264648170705158e+01,3.159889269785579810e-06,3.730659606814923990e+01,9.526148941319905816e+02
2.027545787545789063e-05,5.873015873015835508e-07,1.831501831501829806e-05,-3.378249718962285897e+01,3.160463742766540293e-06,3.730648860030736813e+01,9.527797543618368081e+02
2.167032967032968483e-05,-3.026862026862030384e-06,1.530402930402929032e-05,-2.823970243267453029e+01,3.161030263786058094e-06,3.730638546054473181e+01,9.529365119117386485e+02
2.655238095238096792e-05,-2.123321123321126848e-06,-7.545787545787678233e-07,-2.270829852829522366e+01,3.161588413068885103e-06,3.730628670519774204e+01,9.530850341311659122e+02
2.705054945054946778e-05,7.815628815628811209e-06,6.772893772893759360e-06,-1.719231335076433709e+01,3.162137772754709727e-06,3.730619238767816626e+01,9.532251923608484958e+02
2.794725274725275873e-05,6.098901098901094532e-06,3.186446886446884813e-05,-1.169576321447339851e+01,3.162677927208462318e-06,3.730610255842861989e+01,9.533568620352915559e+02
2.934212454212455632e-05,1.133943833943833411e-05,4.765567765567752224e-06,-6.222649764267882411e+00,3.163208463329916736e-06,3.730601726488004033e+01,9.534799227830950485e+02
3.093626373626374776e-05,-7.680097680097716485e-07,1.379853479853478476e-05,-7.769568754468345606e-01,3.163728970862382180e-06,3.730593655141129972e+01,9.535942585249952117e+02
3.013919413919415543e-05,7.092796092796088888e-06,9.783882783882770487e-06,4.637352434004560209e+00,3.164239042700200298e-06,3.730586045931110561e+01,9.536997575695475007e+02
2.744908424908426564e-05,1.648962148962148245e-05,2.232967032967031403e-05,1.001633907638199084e+01,3.164738275194864155e-06,3.730578902674199782e+01,9.537963127063585489e+02
2.804688644688646412e-05,1.395970695970695644e-05,2.784981684981683556e-05,1.535609094987023759e+01,3.165226268459479153e-06,3.730572228870665441e+01,9.538838212967947356e+02
3.033846153846155266e-05,1.278510378510378045e-05,2.684615384615383072e-05,2.065272597424860379e+01,3.165702626671358342e-06,3.730566027701641474e+01,9.539621853620830052e+02
2.993992673992675141e-05,4.201465201465197909e-06,2.684615384615383072e-05,2.590239510416394708e+01,3.166166958372509484e-06,3.730560302026226083e+01,9.540313116687249249e+02
2.645274725274726930e-05,4.653235653235649043e-06,1.931868131868130629e-05,3.110128531745576552e+01,3.166618876767791494e-06,3.730555054378797308e+01,9.540911118111487212e+02
2.545641025641027296e-05,1.070695970695970219e-05,2.885347985347983701e-05,3.624562257604135596e+01,3.167058000020491245e-06,3.730550286966584395e+01,9.541415022915261943e+02
2.545641025641027296e-05,1.170085470085469570e-05,1.028571428571427121e-05,4.133167475688635761e+01,3.167483951545117447e-06,3.730546001667469369e+01,9.541824045966725407e+02
2.436043956043957461e-05,1.161050061050060615e-05,2.182783882783881330e-05,4.635575455061270134e+01,3.167896360297174008e-06,3.730542200028033761e+01,9.542137452719706516e+02
2.396190476190477675e-05,1.016483516483515981e-05,2.082417582417580846e-05,5.131422232531748051e+01,3.168294861059693490e-06,3.730538883261860406e+01,9.542354559922383714e+02
1.967765567765569215e-05,9.622710622710619130e-06,1.630769230769229177e-05,5.620348895320963578e+01,3.168679094726299853e-06,3.730536052248073275e+01,9.542474736294769855e+02
2.236776556776558193e-05,8.719169719169715170e-06,7.776556776556762504e-06,6.102001859769521985e+01,3.169048708580603541e-06,3.730533707530138088e+01,9.542497403174370447e+02
2.505787545787547171e-05,6.641025641025636908e-06,1.680952380952379589e-05,6.576033145857806517e+01,3.169403356571701912e-06,3.730531849314907333e+01,9.542422035129317237e+02
2.665201465201466654e-05,1.224297924297923807e-05,8.278388278388264923e-06,7.042100647307503891e+01,3.169742699585562668e-06,3.730530477471933892e+01,9.542248160538433694e+02
2.575531135531136881e-05,6.731379731379727304e-06,1.881684981684980218e-05,7.499868397038115120e+01,3.170066405712111550e-06,3.730529591533023392e+01,9.541975362137583261e+02
2.724981684981686502e-05,1.405006105006104599e-05,1.754578754578741097e-06,7.949006827755751203e+01,3.170374150507780369e-06,3.730529190692061547e+01,9.541603277531791036e+02
2.446007326007327662e-05,9.351648351648348789e-06,1.128937728937727605e-05,8.389193027455650054e+01,3.170665617253349339e-06,3.730529273805088053e+01,9.541131599672542052e+02
2.326446886446887965e-05,1.368864468864468441e-05,3.260073260073246660e-06,8.820110989623783837e+01,3.170940497206867727e-06,3.730529839390640490e+01,9.540560077299776367e+02
3.003956043956045681e-05,9.442002442002438338e-06,6.271062271062257788e-06,9.241451857927600599e+01,3.171198489851453763e-06,3.730530885630356153e+01,9.539888515348061446e+02
3.382564102564103816e-05,2.304029304029300016e-06,4.263736263736249805e-06,9.652914165190296103e+01,3.171439303137797637e-06,3.730532410369829677e+01,9.539116775316485928e+02
2.894358974358975507e-05,3.568986568986565137e-06,-7.780219780219793858e-06,1.005420406644781366e+02,3.171662653721166818e-06,3.730534411119739957e+01,9.538244775601835954e+02
2.695091575091576239e-05,-7.092796092796095664e-06,-8.282051282051294583e-06,1.044503556589273643e+02,3.171868267192747694e-06,3.730536885057241392e+01,9.537272491794626603e+02
2.465934065934067385e-05,5.105006105006101023e-06,-1.380219780219781442e-05,1.082513073751433410e+02,3.172055878305128286e-06,3.730539829027608079e+01,9.536199956937582556e+02
1.947838827838829491e-05,-1.400488400488404103e-06,-7.278388278388291438e-06,1.119421993924918297e+02,3.172225231191758554e-06,3.730543239546143752e+01,9.535027261746249678e+02
1.320146520146521593e-05,2.575091575091571205e-06,-1.530769230769232168e-05,1.155204202046240027e+02,3.172376079580220163e-06,3.730547112800361020e+01,9.533754554791363489e+02
1.589157509157510401e-05,7.905982905982900758e-06,7.509157509157375286e-07,1.189834452258499340e+02,3.172508186999137150e-06,3.730551444652407156e+01,9.532382042642669830e+02
8.717948717948732388e-06,5.556776556776553003e-06,-1.631135531135532313e-05,1.223288387273861559e+02,3.172621326978563170e-06,3.730556230641762028e+01,9.530909989973945358e+02
9.813919413919429041e-06,3.840048840048836325e-06,-5.772893772893785875e-06,1.255542557018481489e+02,3.172715283243711482e-06,3.730561465988184722e+01,9.529338719628931358e+02
1.110915750915752462e-05,-4.562881562881566270e-06,-9.285714285714297727e-06,1.286574436544224795e+02,3.172789849901851072e-06,3.730567145594928036e+01,9.527668612647980808e+02
9.913553113553127659e-06,-7.634920634920638888e-06,-1.430402930402931684e-05,1.316362443192106753e+02,3.172844831622240596e-06,3.730573264052195270e+01,9.525900108255243595e+02
1.529377289377290892e-05,-1.061660561660561942e-05,-1.480586080586081756e-05,1.344885952993027161e+02,3.172880043808965451e-06,3.730579815640869867e+01,9.524033703806157973e+02
-1.638974358974357677e-05,-5.014652014652018250e-06,-1.631135531135532313e-05,1.372125316292037098e+02,3.172895312766527631e-06,3.730586794336473133e+01,9.522069954695210754e+02
-3.691428571428570548e-05,1.355311355311318353e-07,-1.229670329670330885e-05,1.398061872582992748e+02,3.172890475858074453e-06,3.730594193813394099e+01,9.520009474223795678e+02
-7.646886446886446667e-05,-2.394383394383397612e-06,4.792307692307690522e-05,1.422677964541158246e+02,3.172865381656139496e-06,3.730602007449348889e+01,9.517852933428112010e+02
-9.290842490842490461e-05,-2.462148962148962656e-05,1.006153846153845966e-04,1.445956951241983290e+02,3.172819890085779744e-06,3.730610228330098721e+01,9.515601060867071510e+02
-1.072556776556776411e-04,2.950061050061049270e-05,1.392564102564102337e-04,1.467883220554974457e+02,3.172753872559984806e-06,3.730618849254400260e+01,9.513254642370217198e+02
-1.158241758241758239e-04,-3.094627594627594582e-05,2.075054945054944679e-04,1.488442200702278910e+02,3.172667212107281161e-06,3.730627862739198974e+01,9.510814520745610707e+02
-1.210051282051281926e-04,-1.612820512820513103e-05,2.145311355311355051e-04,1.507620370972312003e+02,3.172559803491402672e-06,3.730637261025056262e+01,9.508281595447828067e+02
-1.234959706959706750e-04,-1.621855921855922227e-05,2.300879120879120547e-04,1.525405271579484179e+02,3.172431553322951966e-06,3.730647036081808210e+01,9.505656822206073002e+02
-1.232967032967032710e-04,-2.484737484737488432e-06,2.371135531135530920e-04,1.541785512661813868e+02,3.172282380162954454e-06,3.730657179614460262e+01,9.502941212612569188e+02
-1.185142857142856967e-04,-3.564468864468864980e-05,2.421318681318680992e-04,1.556750782408919065e+02,3.172112214618230427e-06,3.730667683069287222e+01,9.500135833671304226e+02
-1.139311355311355129e-04,-7.183150183150186907e-06,2.431355311355311007e-04,1.570291854313662725e+02,3.171920999428506888e-06,3.730678537640177694e+01,9.497241807307426598e+02
-1.051633699633699532e-04,-8.809523809523813189e-06,2.456446886446886314e-04,1.582400593541462399e+02,3.171708689545201358e-06,3.730689734275178182e+01,9.494260309837353589e+02
-1.021743589743589608e-04,6.821733821733817700e-06,2.446410256410256299e-04,1.593069962412004088e+02,3.171475252201813279e-06,3.730701263683251767e+01,9.491192571399942608e+02
-9.450256410256409605e-05,-1.152014652014652338e-05,2.466483516483516329e-04,1.602294024988900958e+02,3.171220666975861601e-06,3.730713116341250668e+01,9.488039875348919168e+02
-8.394139194139192738e-05,-1.811599511599511805e-05,2.441391941391941292e-04,1.610067950773558323e+02,3.170944925842335106e-06,3.730725282501080642e+01,9.484803557606916229e+02
-7.547252747252746017e-05,-6.821733821733824476e-06,2.441391941391941292e-04,1.616388017500323144e+02,3.170648033218579225e-06,3.730737752197067891e+01,9.481485005981412542e+02
-6.301831501831500759e-05,-2.389865689865690001e-05,2.431355311355311007e-04,1.621251613030698309e+02,3.170330006000625278e-06,3.730750515253524213e+01,9.478085659442955375e+02
-5.435018315018313637e-05,-8.177045177045179570e-06,2.401245421245420963e-04,1.624657236345256024e+02,3.169990873590887606e-06,3.730763561292481967e+01,9.474607007366034850e+02
-4.438681318681317296e-05,-1.287545787545787847e-05,2.386190476190475941e-04,1.626604497632578727e+02,3.169630677917223505e-06,3.730776879741625862e+01,9.471050588733078257e+02
-3.073699633699632341e-05,-9.351648351648355565e-06,2.376153846153845656e-04,1.627094117475394626e+02,3.169249473443357665e-06,3.730790459842394569e+01,9.467417991301945221e+02
-2.117216117216116125e-05,-1.332722832722833130e-05,2.336007326007325869e-04,1.626127925134794623e+02,3.168847327170605453e-06,3.730804290658243616e+01,9.463710850737459168e+02
-6.426373626373612512e-06,-2.936507936507939988e-06,2.310915750915750562e-04,1.623708855934254416e+02,3.168424318630945881e-06,3.730818361083090906e+01,9.459930849707482139e+02
6.127472527472542070e-06,-1.522466422466422707e-05,2.290842490842490804e-04,1.619840947745883000e+02,3.167980539871407398e-06,3.730832659849892963e+01,9.456079716944028632e+02
2.739926739926753915e-06,-9.170940170940173079e-06,2.265750915750915496e-04,1.614529336582162387e+02,3.167516095429790658e-06,3.730847175539395266e+01,9.452159226270049430e+02
2.047472527472529125e-05,-1.161050061050061292e-05,2.255714285714285482e-04,1.607780251297157577e+02,3.167031102301731219e-06,3.730861896589012616e+01,9.448171195592412914e+02
2.864468864468865922e-05,-1.811599511599511805e-05,2.215567765567765153e-04,1.599601007401978165e+02,3.166525689899136060e-06,3.730876811301854445e+01,9.444117485861789874e+02
3.840879120879122879e-05,-4.291819291819295082e-06,2.195494505494505395e-04,1.590000000000000000e+02,3.165999999999999842e-06,3.730891907855877321e+01,9.440000000000000000e+02
3.472234432234434266e-05,-9.532356532356534663e-06,2.155347985347985066e-04,1.578986695848155364e+02,3.165454186689654282e-06,3.730907174313153973e+01,9.435820681795592009e+02
5.185934065934067432e-05,-1.016483516483516659e-05,2.130256410256410029e-04,1.566571624551301056e+02,3.164888416293465878e-06,3.730922598629275200e+01,9.431581514768301986e+02
4.488498168498170331e-05,-1.405006105006105277e-05,2.100146520146519986e-04,1.552766368897459301e+02,3.164302867301054412e-06,3.730938168662851950e+01,9.427284521003124382e+02
4.139780219780221442e-05,-1.305616605616605926e-05,2.075054945054944679e-04,1.537583554342449759e+02,3.163697730282060606e-06,3.730953872185109788e+01,9.422931759954819881e+02
4.139780219780221442e-05,-1.269474969474969768e-05,2.049963369963369913e-04,1.521036837653156226e+02,3.163073207793517988e-06,3.730969696889597031e+01,9.418525327223541126e+02
3.870769230769232803e-05,-6.098901098901102155e-06,1.994761904761904563e-04,1.503140894719402638e+02,3.162429514278923833e-06,3.730985630401968933e+01,9.414067353302488073e+02
3.870769230769232803e-05,-1.016483516483516659e-05,1.949597069597069497e-04,1.483911407545143391e+02,3.161766875959037135e-06,3.731001660289850008e+01,9.409560002298331938e+02
4.080000000000001594e-05,-1.161050061050061292e-05,1.834175824175823788e-04,1.463365050430330143e+02,3.161085530714501014e-06,3.731017774072773818e+01,9.405005470625349062e+02
3.910622710622712250e-05,-1.332722832722833130e-05,1.688644688644688307e-04,1.441519475355576674e+02,3.160385727960375117e-06,3.731033959232183150e+01,9.400405985674091198e+02
3.292893772893774721e-05,-2.665445665445669224e-06,1.543113553113552826e-04,1.418393296582385119e+02,3.159667728512649579e-06,3.731050203221484907e+01,9.395763804455477839e+02
3.143443223443225101e-05,-5.466422466422470230e-06,1.382527472527472323e-04,1.394006074482373094e+02,3.158931804446840489e-06,3.731066493476161838e+01,9.391081212221316719e+02
3.203223443223444271e-05,7.680097680097642369e-07,1.186813186813186633e-04,1.368378298609635522e+02,3.158178238948766410e-06,3.731082817423907017e+01,9.386360521062094904e+02
3.282930402930404521e-05,-9.442002442002445114e-06,9.308791208791207213e-05,1.341531370030979815e+02,3.157407326157614345e-06,3.731099162494809462e+01,9.381604068483087531e+02
3.272967032967034998e-05,-1.310134310134313919e-06,5.645421245421243788e-05,1.313487582929463429e+02,3.156619371001389611e-06,3.731115516131553278e+01,9.376814215959694820e+02
3.213186813186814472e-05,1.215262515262514852e-05,4.390842490842488587e-05,1.284270105497221266e+02,3.155814689024874978e-06,3.731131865799628144e+01,9.371993347473094218e+02
1.638974358974360388e-05,-7.634920634920638888e-06,1.480219780219778790e-05,1.253902960134255125e+02,3.154993606210223587e-06,3.731148198997561138e+01,9.367143868027139888e+02
1.180659340659342172e-05,-5.466422466422470230e-06,4.691941391941390377e-05,1.222411002970380167e+02,3.154156458790305918e-06,3.731164503267132915e+01,9.362268202147611191e+02
7.821245421245436358e-06,-4.653235653235656666e-06,6.247619047619046013e-05,1.189819902728167733e+02,3.153303593054933220e-06,3.731180766203590338e+01,9.357368792364854926e+02
1.090989010989012400e-05,-8.267399267399270813e-06,7.803296703296702327e-05,1.156156118945238944e+02,3.152435365150107313e-06,3.731196975465849164e+01,9.352448097680832007e+02
9.614652014652030112e-06,-1.034554334554334907e-05,6.899999999999998311e-05,1.121446879574832991e+02,3.151552140870425940e-06,3.731213118786654093e+01,9.347508592021769118e+02
9.016849816849829935e-06,-7.544566544566547645e-06,4.993040293040291490e-05,1.085720157984120107e+02,3.150654295444805881e-06,3.731229183982716080e+01,9.342552762677388500e+02
9.913553113553127659e-06,7.454212454212449625e-06,4.742124542124540450e-05,1.049004649370214111e+02,3.149742213315647483e-06,3.731245158964809150e+01,9.337583108727905028e+02
1.051135531135532445e-05,-5.873015873015909623e-07,1.731135531135530000e-05,1.011329746614353979e+02,3.148816287911613842e-06,3.731261031747806101e+01,9.332602139459920636e+02
1.090989010989012400e-05,8.583638583638546330e-07,1.329670329670328234e-05,9.727255155952093446e+01,3.147876921414196142e-06,3.731276790460658077e+01,9.327612372772267690e+02
1.389890109890111303e-05,2.258852258852221519e-07,6.772893772893759360e-06,9.332226699827079131e+01,3.146924524518184599e-06,3.731292423356313748e+01,9.322616333573081420e+02
1.479560439560440906e-05,-1.761904761904765475e-06,-7.780219780219793858e-06,8.928525455342364125e+01,3.145959516186263954e-06,3.731307918821549663e+01,9.317616552169114357e+02
1.110915750915752462e-05,4.020757020757017117e-06,-1.631135531135532313e-05,8.516470739154911485e+01,3.144982323397875408e-06,3.731323265386728849e+01,9.312615562648570631e+02
1.160732600732602280e-05,1.025518925518925105e-05,-1.530769230769232168e-05,8.096387560686454776e+01,3.143993380892523285e-06,3.731338451735454953e+01,9.307615901258562872e+02
8.518681318681331765e-06,1.061660561660561264e-05,-2.333699633699635022e-05,7.668606351509092178e+01,3.142993130907717439e-06,3.731353466714131883e+01,9.302620104778405903e+02
8.419047619047633147e-06,1.504395604395603950e-05,-3.538095238095239134e-05,7.233462690668727646e+01,3.141982022911722922e-06,3.731368299341416161e+01,9.297630708889929565e+02
1.310183150183151731e-05,2.597680097680097149e-05,-6.298168498168499221e-05,6.791297026184304286e+01,3.140960513331310893e-06,3.731382938817545636e+01,9.292650246545973687e+02
7.821245421245436358e-06,1.648962148962148245e-05,-6.097435897435898254e-05,6.342454392963452392e+01,3.139929065274700067e-06,3.731397374533548117e+01,9.287681246338290748e+02
1.240439560439561851e-05,1.215262515262514852e-05,-6.599267399267399656e-05,5.887284127378516274e+01,3.138888148249879719e-06,3.731411596080316428e+01,9.282726230866047672e+02
1.270329670329671775e-05,-2.304029304029307640e-06,-6.398534798534799366e-05,5.426139578749501169e+01,3.137838237878511182e-06,3.731425593257534246e+01,9.277787715106115911e+02
1.409816849816851365e-05,5.556776556776553003e-06,-8.506227106227107833e-05,4.959377817983230585e+01,3.136779815605614077e-06,3.731439356082468350e+01,9.272868204786337856e+02
1.320146520146521593e-05,6.821733821733817700e-06,-8.606593406593406623e-05,4.487359343620153140e+01,3.135713368405225327e-06,3.731452874798589647e+01,9.267970194763026939e+02
8.717948717948732388e-06,-1.671550671550675079e-06,-8.355677655677656260e-05,4.010447785542473298e+01,3.134639388482252881e-06,3.731466139884039990e+01,9.263096167403817844e+02
8.120146520146533906e-06,2.755799755799751997e-06,-9.409523809523809138e-05,3.529009606599289839e+01,3.133558372970727002e-06,3.731479142059918530e+01,9.258248590977143522e+02
3.337728937728951974e-06,3.117216117216113157e-06,-1.041318681318681465e-04,3.043413802405762780e+01,3.132470823628638431e-06,3.731491872298398960e+01,9.253429918049484968e+02
4.035164835164849075e-06,1.269474969474968921e-05,-1.006190476190476279e-04,2.554031599575113276e+01,3.131377246529616709e-06,3.731504321830653481e+01,9.248642583891601134e+02
-1.494505494505354328e-07,4.833943833943829835e-06,-1.121611721611721717e-04,2.061236152643392217e+01,3.130278151751621421e-06,3.731516482154582093e+01,9.243889004894929258e+02
8.468864468864609087e-07,1.468253968253967792e-05,-1.136666666666666739e-04,1.565402239947702867e+01,3.129174053062890336e-06,3.731528345042349315e+01,9.239171576999339095e+02
-7.472527472527332801e-07,5.918192918192913740e-06,-1.126630036630036724e-04,1.066905958719686431e+01,3.128065467605346441e-06,3.731539902547707754e+01,9.234492674133398395e+02
-3.636630036630022840e-06,5.195360195360190572e-06,-1.121611721611721717e-04,5.661244196563454345e+00,3.126952915575695966e-06,3.731551147013107084e+01,9.229854646668345595e+02
-8.717948717948703589e-06,5.737484737484733795e-06,-1.257106227106227184e-04,6.343544123059449147e-01,3.125836919904421955e-06,3.731562071076585596e+01,9.225259819886898640e+02
-5.828571428571414876e-06,1.251404151404151011e-05,-1.247069597069597169e-04,-4.407827559958386487e+00,3.124718005932912248e-06,3.731572667678436517e+01,9.220710492468066377e+02
-5.928205128205114341e-06,1.016483516483515981e-05,-1.362490842490842607e-04,-9.461518547950099389e+00,3.123596701088936172e-06,3.731582930067631310e+01,9.216208934989107320e+02
-8.219780219780205418e-06,-2.304029304029307640e-06,-1.367509157509157614e-04,-1.452293746168802713e+01,3.122473534560691437e-06,3.731592851808016320e+01,9.211757388445744255e+02
3.487179487179627909e-07,1.405006105006104599e-05,-1.312307692307692535e-04,-1.958830833457177434e+01,3.121349036969654180e-06,3.731602426784261439e+01,9.207358062791766997e+02
-7.472527472527332801e-07,1.179120879120878525e-05,-1.417692307692307687e-04,-2.465386335398305206e+01,3.120223740042450259e-06,3.731611649207545867e+01,9.203013135499107875e+02
-4.035164835164821123e-06,8.809523809523804719e-06,-1.332380952380952293e-04,-2.971584587881236672e+01,3.119098176281975229e-06,3.731620513621007973e+01,9.198724750139502930e+02
-7.472527472527332801e-07,8.809523809523804719e-06,-1.322344322344322278e-04,-3.477051344133084854e+01,3.117972878637996357e-06,3.731629014904913788e+01,9.194495014988784760e+02
3.138461538461552621e-06,9.803418803418798228e-06,-1.247069597069597169e-04,-3.981414073084436467e+01,3.116848380177442087e-06,3.731637148281570404e+01,9.190326001654876791e+02
4.483516483516624144e-07,1.188156288156287818e-05,-1.482930402930402781e-04,-4.484302255658304404e+01,3.115725213754640248e-06,3.731644909319970793e+01,9.186219743730545133e+02
-2.042490842490828439e-06,1.671550671550667668e-06,-1.191868131868131954e-04,-4.985347678729998222e+01,3.114603911681684178e-06,3.731652293940145171e+01,9.182178235471872085e+02
-5.330402930402916705e-06,1.269474969474968921e-05,-1.221978021978021862e-04,-5.484184726507719176e+01,3.113485005399204989e-06,3.731659298417252302e+01,9.178203430503567688e+02
-2.042490842490828439e-06,6.731379731379727304e-06,-1.457838827838828016e-04,-5.980450669085666959e+01,3.112369025147719819e-06,3.731665919385370245e+01,9.174297240551939012e+02
-4.483516483516343035e-07,-4.201465201465204686e-06,-1.247069597069597169e-04,-6.473785947924845630e+01,3.111256499639829240e-06,3.731672153841003592e+01,9.170461534206658598e+02
-1.569230769230767967e-05,1.359829059829059317e-05,-1.357472527472527600e-04,-6.963834458018833118e+01,3.110147955733454809e-06,3.731677999146300095e+01,9.166698135712141493e+02
-1.987692307692306228e-05,4.517704517704145916e-08,-1.076446886446886516e-04,-7.450243826505696632e+01,3.109043918106348451e-06,3.731683453031963893e+01,9.163008823789514281e+02
-2.057435897435895938e-05,2.123321123321119648e-06,-8.556410256410256550e-05,-7.932665687489816264e+01,3.107944908932098546e-06,3.731688513599875279e+01,9.159395330490069682e+02
-2.186959706959705496e-05,1.224297924297923807e-05,-7.853846153846154180e-05,-8.410755952841543603e+01,3.106851447557854217e-06,3.731693179325402099e+01,9.155859340081063920e+02
